template_id,template_name,template_dir,script_role,script_kind,script_name,script_relpath,script_path,script_size_bytes,title,requirement,purpose,method_summary,packages,functions_defined,input_references,output_references,chain_position,upstream_scripts,downstream_scripts,related_docs,companion_html,example_png,install_dependencies_file,input_file_count,input_files_preview,tags
105,GDSC,FigureYa105GDSC,helper,R,predict_from_cgp.R,FigureYa105GDSC/predict_from_cgp.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa105GDSC/predict_from_cgp.R,36115,"#' @param drug the name of the drug for which you would like to predict sensitivity, one of A.443654, A.770041, ABT.263, ABT.888, AG.014699, AICAR, AKT.inhibitor.VIII, AMG.706, AP.24534, AS601245, ATRA, AUY922, Axitinib, AZ628, AZD.0530, AZD.2281, AZD6244, AZD6482, AZD7762, AZD8055, BAY.61.3606, Bexarotene, BI.2536, BIBW2992, Bicalutamide, BI.D1870, BIRB.0796, Bleomycin, BMS.509744, BMS.536924, BMS.708163, BMS.754807, Bortezomib, Bosutinib, Bryostatin.1, BX.795, Camptothecin, CCT007093, CCT018159, CEP.701, CGP.082996, CGP.60474, CHIR.99021, CI.1040, Cisplatin, CMK, Cyclopamine, Cytarabine, Dasatinib, DMOG, Docetaxel, Doxorubicin, EHT.1864, Elesclomol, Embelin, Epothilone.B, Erlotinib, Etoposide, FH535, FTI.277, GDC.0449, GDC0941, Gefitinib, Gemcitabine, GNF.2, GSK269962A, GSK.650394, GW.441756, GW843682X, Imatinib, IPA.3, JNJ.26854165, JNK.9L, JNK.Inhibitor.VIII, JW.7.52.1, KIN001.135, KU.55933, Lapatinib, Lenalidomide, LFM.A13, Metformin, Methotrexate, MG.132, Midostaurin, Mitomycin.C, MK.2206, MS.275, Nilotinib, NSC.87877, NU.7441, Nutlin.3a, NVP.BEZ235, NVP.TAE684, Obatoclax.Mesylate, OSI.906, PAC.1, Paclitaxel, Parthenolide, Pazopanib, PD.0325901, PD.0332991, PD.173074, PF.02341066, PF.4708671, PF.562271, PHA.665752, PLX4720, Pyrimethamine, QS11, Rapamycin, RDEA119, RO.3306, Roscovitine, Salubrinal, SB.216763, SB590885, Shikonin, SL.0101.1, Sorafenib, S.Trityl.L.cysteine, Sunitinib, Temsirolimus, Thapsigargin, Tipifarnib, TW.37, Vinblastine, Vinorelbine, Vorinostat, VX.680, VX.702, WH.4.023, WO2009093972, WZ.1.84, X17.AAG, X681640, XMD8.85, Z.LLNle.CHO, ZM.447439.",,Helper script defining functions: getCGPinfo;getPPV;pRRopheticCV;pRRopheticLogisticPredict;pRRopheticPredict;pRRopheticQQplot,functions=getCGPinfo;getPPV;pRRopheticCV;pRRopheticLogisticPredict;pRRopheticPredict;pRRopheticQQplot | inputs=/home/pgeeleher/postdoc_stuff/HDAC_project/Scripts/r_package_files/data/drugAndPhenoCgp.RData;/home/pgeeleher/Dropbox/HDAC_project_Scripts/r_package_files/pRRophetic/data/PANCANCER_IC_Tue_Aug_9_15_28_57_2016.RData;/home/pgeeleher/Dropbox/HDAC_project_Scripts/r_package_files/pRRophetic/data/cgp2016ExprRma.RData,,getCGPinfo;getPPV;pRRopheticCV;pRRopheticLogisticPredict;pRRopheticPredict;pRRopheticQQplot,/home/pgeeleher/postdoc_stuff/HDAC_project/Scripts/r_package_files/data/drugAndPhenoCgp.RData;/home/pgeeleher/Dropbox/HDAC_project_Scripts/r_package_files/pRRophetic/data/PANCANCER_IC_Tue_Aug_9_15_28_57_2016.RData;/home/pgeeleher/Dropbox/HDAC_project_Scripts/r_package_files/pRRophetic/data/cgp2016ExprRma.RData,,,,FigureYa105GDSC/FigureYa105GDSC.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa105GDSC/FigureYa105GDSC.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa105GDSC/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa105GDSC/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa105GDSC/easy_input_anno.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa105GDSC/easy_input_expr.txt,cancer;drug-response;epigenomics;figureya;methylation;omics;pharmacogenomics;single-cell
106,immunotherapy,FigureYa106immunotherapy,tutorial,Rmd,FigureYa106immunotherapy.Rmd,FigureYa106immunotherapy/FigureYa106immunotherapy.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/FigureYa106immunotherapy.Rmd,15617,FigureYa106immunotherapy,"复现原文中的方法，画出对比的热图。利用TIDE和GenePattern网站的submap算法预测单个样本或者某亚型对免疫治疗的响应可能性。 Requirement description Reproduce the method in the original text and draw a comparison heatmap. Using TIDE and GenePattern's submap algorithm to predict the likelihood of a single sample or subtype responding to immunotherapy. ![](example.png) 出自<https://www.sciencedirect.com/science/article/pii/S1476558619301307> from<https://www.sciencedirect.com/science/article/pii/S1476558619301307> 注意：**由于包含原文数据，若涉及到注释文件亚型及其他相关数据的使用，请引用： Lu X, Jiang L, Zhang L, et al. Immune Signature-Based Subtypes of Cervical Squamous Cell Carcinoma Tightly Associated with Human Papillomavirus Type 16 Expression, Molecular Features, and Clinical Ou","复现原文中的方法，画出对比的热图。利用TIDE和GenePattern网站的submap算法预测单个样本或者某亚型对免疫治疗的响应可能性。 Requirement description Reproduce the method in the original text and draw a comparison heatmap. Using TIDE and GenePattern's submap algorithm to predict the likelihood of a single sample or subtype responding to immunotherapy. ![](example.png) 出自<https://www.sciencedirect.com/science/article/pii/S1476558619301307> from<https://www.sciencedirect.com/science/article/pii/S1476558619301307> 注意：**由于包含原文数据，若涉及到注释文件亚型及其他相关数据的使用，请引用： Lu X, Jiang L, Zhang L, et al. Immune Signature-Based Subtypes of Cervical Squamous Cell Carcinoma Tightly Associated with Human Papillomavirus Type 16 Expression, Molecular Features, and Clinical Ou",packages=knitr;pheatmap | functions=generateInputFileForSubMap | inputs=install_dependencies.R;easy_input_expr.txt;easy_input_anno.txt;TIDE_output.csv;skcm.immunotherapy.47samples.log2CountsNorm.txt;skcm.immunotherapy.47sampleInfo.txt;expr_data_lowfiltered.txt | outputs=TIDE_input.self_subtract,knitr;pheatmap,generateInputFileForSubMap,install_dependencies.R;easy_input_expr.txt;easy_input_anno.txt;TIDE_output.csv;skcm.immunotherapy.47samples.log2CountsNorm.txt;skcm.immunotherapy.47sampleInfo.txt;expr_data_lowfiltered.txt,TIDE_input.self_subtract,,FigureYa106immunotherapy/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/FigureYa106immunotherapy.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/easy_input_anno.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/easy_input_expr.txt,enrichment;epigenomics;figureya;go;heatmap;immunology;matrix;methylation;omics;pathway;single-cell;tumor-microenvironment
106,immunotherapy,FigureYa106immunotherapy,dependency,R,install_dependencies.R,FigureYa106immunotherapy/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/install_dependencies.R,1984,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa106immunotherapy/FigureYa106immunotherapy.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/FigureYa106immunotherapy.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/easy_input_anno.txt|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa106immunotherapy/easy_input_expr.txt,figureya;immunology;omics;single-cell;tumor-microenvironment
107,ChIPheatmap,FigureYa107ChIPheatmap,tutorial,Notebook,FigureYa107ChIPheatmap.ipynb,FigureYa107ChIPheatmap/FigureYa107ChIPheatmap.ipynb,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa107ChIPheatmap/FigureYa107ChIPheatmap.ipynb,31456,FigureYa107ChIPheatmap,"复现这个图，左侧按ChIP-seq聚类，右侧ATAC-seq行的排序跟左侧对应一致。 ![](example.png) 出自：<http://genesdev.cshlp.org/content/32/2/96.long> 对这篇文章的解读：<https://mp.weixin.qq.com/s/zmf0GMdGZqNxseFZKHooOw> Requirement description Reproduce this image, cluster the left side according to ChIP seq, and the sorting of the ATAC seq rows on the right side corresponds to the left side. ! [] (example. png)","复现这个图，左侧按ChIP-seq聚类，右侧ATAC-seq行的排序跟左侧对应一致。 ![](example.png) 出自：<http://genesdev.cshlp.org/content/32/2/96.long> 对这篇文章的解读：<https://mp.weixin.qq.com/s/zmf0GMdGZqNxseFZKHooOw> Requirement description Reproduce this image, cluster the left side according to ChIP seq, and the sorting of the ATAC seq rows on the right side corresponds to the left side. ! [] (example. png)",packages=IPython;sys,IPython;sys,,,,,,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa107ChIPheatmap/FigureYa107ChIPheatmap.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa107ChIPheatmap/example.png,,0,,atac;chip-seq;correlation;epigenomics;figureya;heatmap;matrix;omics;single-cell;statistics;visualization
108,RNAseqChIP,FigureYa108RNAseqChIP,tutorial,Notebook,FigureYa108RNAseqChIP.ipynb,FigureYa108RNAseqChIP/FigureYa108RNAseqChIP.ipynb,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa108RNAseqChIP/FigureYa108RNAseqChIP.ipynb,25545,FigureYa108RNAseqChIP,"已知RNA-seq表达谱聚类的顺序，按这个顺序排列，画出基因启动子区的ChIP-seq信号。 ![](example.png) 出自：<http://genesdev.cshlp.org/content/32/2/96.long> 对这篇文章的解读：<https://mp.weixin.qq.com/s/zmf0GMdGZqNxseFZKHooOw> Requirement description Given the clustering order of RNA seq expression profiles, arrange them in this order and draw the ChIP seq signal of the gene promoter region. ![](example.png)","已知RNA-seq表达谱聚类的顺序，按这个顺序排列，画出基因启动子区的ChIP-seq信号。 ![](example.png) 出自：<http://genesdev.cshlp.org/content/32/2/96.long> 对这篇文章的解读：<https://mp.weixin.qq.com/s/zmf0GMdGZqNxseFZKHooOw> Requirement description Given the clustering order of RNA seq expression profiles, arrange them in this order and draw the ChIP seq signal of the gene promoter region. ![](example.png)",packages=IPython,IPython,,,,,,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa108RNAseqChIP/FigureYa108RNAseqChIP.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa108RNAseqChIP/example.png,,0,,chip-seq;epigenomics;figureya;omics;single-cell
108,RNAseqChIP,FigureYa108RNAseqChIP,helper,R,mergeInR.R,FigureYa108RNAseqChIP/mergeInR.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa108RNAseqChIP/mergeInR.R,232,FigureYa RNAseqChIP,,"aa <- read.table(""Heatmap1sortedRegions.bed"",head=F) bb <- read.table(""join.txt"",head=F) cc <- merge(aa,bb,by.x=""V4"",by.y=""V2"") dd <- cc[,c(2,3,4,1,5:12,14)] head(dd) write.table(dd,""xx.bed"",sep=""\t"",quote=F,row.names=F,col.name=F)",inputs=Heatmap1sortedRegions.bed;join.txt | outputs=xx.bed,,,Heatmap1sortedRegions.bed;join.txt,xx.bed,,,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa108RNAseqChIP/FigureYa108RNAseqChIP.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa108RNAseqChIP/example.png,,0,,chip-seq;epigenomics;figureya;heatmap;matrix;omics
109,SubtypeGSEA_update,FigureYa109SubtypeGSEA_update,tutorial,Rmd,FigureYa109SubtypeGSEA_update.Rmd,FigureYa109SubtypeGSEA_update/FigureYa109SubtypeGSEA_update.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/FigureYa109SubtypeGSEA_update.Rmd,27010,FigureYa109subtypeGSEA_update,"多组的富集分析及结果展示，用clusterProfiler做GSEA，挑选各组特异性top通路，画出paper里这样的对角热图。图中横坐标的6列对应6个亚型（分组），右侧文字的背景色对应6个亚组（分组）富集的通路。 Requirement description Perform enrichment analysis and result display for multiple groups, use clusterProfiler for GSEA, select specific top pathways for each group, and draw a diagonal heatmap as shown in the paper. The 6 columns on the horizontal axis in the figure correspond to 6 subtypes (groups), and the background color of the text on the right corresponds to the enriched pathways of the 6 subtypes (groups). ![](example.png) 出自<https://bmccancer.biomedcentral.com/articles/10.1186/s12885-018-4546-8> from<https://bmccancer.biomedcentral.com/articles/10.1186/s12885-018-4546-8> Fig.","多组的富集分析及结果展示，用clusterProfiler做GSEA，挑选各组特异性top通路，画出paper里这样的对角热图。图中横坐标的6列对应6个亚型（分组），右侧文字的背景色对应6个亚组（分组）富集的通路。 Requirement description Perform enrichment analysis and result display for multiple groups, use clusterProfiler for GSEA, select specific top pathways for each group, and draw a diagonal heatmap as shown in the paper. The 6 columns on the horizontal axis in the figure correspond to 6 subtypes (groups), and the background color of the text on the right corresponds to the enriched pathways of the 6 subtypes (groups). ![](example.png) 出自<https://bmccancer.biomedcentral.com/articles/10.1186/s12885-018-4546-8> from<https://bmccancer.biomedcentral.com/articles/10.1186/s12885-018-4546-8> Fig.",packages=GSVA;clusterProfiler;gplots;knitr;pheatmap | functions=display.progress;subtype_specific_gsea | inputs=install_dependencies.R;easy_input_expr.csv;easy_input_subtype.txt | outputs=_degs.txt;_degs_,GSVA;clusterProfiler;gplots;knitr;pheatmap,display.progress;subtype_specific_gsea,install_dependencies.R;easy_input_expr.csv;easy_input_subtype.txt,_degs.txt;_degs_,,FigureYa109SubtypeGSEA_update/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/FigureYa109SubtypeGSEA_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/easy_input_expr.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/easy_input_subtype.txt,correlation;enrichment;figureya;go;gsea;heatmap;matrix;omics;pathway;single-cell;statistics;visualization
109,SubtypeGSEA_update,FigureYa109SubtypeGSEA_update,dependency,R,install_dependencies.R,FigureYa109SubtypeGSEA_update/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/install_dependencies.R,2515,Auto-generated R dependency installation script,,Install dependency packages: BiocManager;libmagick,packages=BiocManager;libmagick | functions=install_bioc_packages;install_cran_packages;is_package_installed,BiocManager;libmagick,install_bioc_packages;install_cran_packages;is_package_installed,,,,,FigureYa109SubtypeGSEA_update/FigureYa109SubtypeGSEA_update.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/FigureYa109SubtypeGSEA_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/easy_input_expr.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa109SubtypeGSEA_update/easy_input_subtype.txt,enrichment;figureya;gsea;omics;pathway;single-cell
10,chromosomeV2_update,FigureYa10chromosomeV2_update,tutorial,Rmd,FigureYa10chromosomeV2_update.Rmd,FigureYa10chromosomeV2_update/FigureYa10chromosomeV2_update.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/FigureYa10chromosomeV2_update.Rmd,10469,FigureYa10chromosomeV2_update,"用R代码画出paper里的直的染色体分布图 Use R code to draw the straight chromosome distribution map in paper ![](example.png) From<https://academic.oup.com/brain/article/138/3/616/333368> 应用场景 Application Scenario 差异表达基因（RNA-seq）、开放染色质（DNase/ATAC-seq）、CTCF结合位点（ChIP-seq）、突变位点（WGS）或DNA甲基化（WGBS）在染色体上的分布，或者只是画Ideogram Distribution of differentially expressed genes (RNA-seq), open chromatin (DNase/ATAC-seq), CTCF binding sites (ChIP-seq), mutation sites (WGS), or DNA methylation (WGBS) on chromosomes, or just drawing Ideograms","用R代码画出paper里的直的染色体分布图 Use R code to draw the straight chromosome distribution map in paper ![](example.png) From<https://academic.oup.com/brain/article/138/3/616/333368> 应用场景 Application Scenario 差异表达基因（RNA-seq）、开放染色质（DNase/ATAC-seq）、CTCF结合位点（ChIP-seq）、突变位点（WGS）或DNA甲基化（WGBS）在染色体上的分布，或者只是画Ideogram Distribution of differentially expressed genes (RNA-seq), open chromatin (DNase/ATAC-seq), CTCF binding sites (ChIP-seq), mutation sites (WGS), or DNA methylation (WGBS) on chromosomes, or just drawing Ideograms",packages=RIdeogram;dplyr;knitr;rtracklayer | inputs=install_dependencies.R;karyotype.csv;easy_input_heatmap.csv;easy_input_mark.csv;your_file.gtf | outputs=karyotype.csv,RIdeogram;dplyr;knitr;rtracklayer,,install_dependencies.R;karyotype.csv;easy_input_heatmap.csv;easy_input_mark.csv;your_file.gtf,karyotype.csv,,FigureYa10chromosomeV2_update/install_dependencies.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/FigureYa10chromosomeV2_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/easy_input_heatmap.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/easy_input_mark.csv,atac;cancer-genomics;chip-seq;epigenomics;figureya;methylation;mutation;omics;single-cell
10,chromosomeV2_update,FigureYa10chromosomeV2_update,dependency,R,install_dependencies.R,FigureYa10chromosomeV2_update/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/install_dependencies.R,2797,Auto-generated R dependency installation script,,Install dependency packages: BiocManager,packages=BiocManager | functions=install_bioc_package;install_cran_package;is_package_installed,BiocManager,install_bioc_package;install_cran_package;is_package_installed,,,,,FigureYa10chromosomeV2_update/FigureYa10chromosomeV2_update.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/FigureYa10chromosomeV2_update.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/install_dependencies.R,2,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/easy_input_heatmap.csv|/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa10chromosomeV2_update/easy_input_mark.csv,figureya;omics;single-cell
110,mutationSignature,FigureYa110mutationSignature,tutorial,Rmd,FigureYa110mutationSignature.Rmd,FigureYa110mutationSignature/FigureYa110mutationSignature.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/FigureYa110mutationSignature.Rmd,19351,FigureYa110mutationSignature,画出文章里的3个热图： Requirement description Draw three heat maps from the article: ![](example.png) 出自<https://academic.oup.com/annonc/article/28/7/1597/3611460> from<https://academic.oup.com/annonc/article/28/7/1597/3611460> 应用场景,画出文章里的3个热图： Requirement description Draw three heat maps from the article: ![](example.png) 出自<https://academic.oup.com/annonc/article/28/7/1597/3611460> from<https://academic.oup.com/annonc/article/28/7/1597/3611460> 应用场景,packages=BSgenome;COSMIC;NMF;forcats;knitr;magrittr;readxl;stringr;tidyverse | inputs=install_dependencies.R;mut.to.sigs.input.R;whichSignatures.R;blca.mut.maf.txt | outputs=snp.count.txt;_plotSignatures.pdf;_weightPie.pdf;mutsig.weightMatrix.txt;Cophenetic coefficient for seleting optimal nmf rank.pdf;consensusmap.pdf;basismap.pdf,BSgenome;COSMIC;NMF;forcats;knitr;magrittr;readxl;stringr;tidyverse,,install_dependencies.R;mut.to.sigs.input.R;whichSignatures.R;blca.mut.maf.txt,snp.count.txt;_plotSignatures.pdf;_weightPie.pdf;mutsig.weightMatrix.txt;Cophenetic coefficient for seleting optimal nmf rank.pdf;consensusmap.pdf;basismap.pdf,,FigureYa110mutationSignature/install_dependencies.R;FigureYa110mutationSignature/mut.to.sigs.input.R;FigureYa110mutationSignature/whichSignatures.R,,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/FigureYa110mutationSignature.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/install_dependencies.R,0,,cancer-genomics;figureya;mutation;omics;single-cell
110,mutationSignature,FigureYa110mutationSignature,dependency,R,install_dependencies.R,FigureYa110mutationSignature/install_dependencies.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/install_dependencies.R,5780,安装突变特征分析所需R包的脚本,,Install dependency packages: BiocManager;pkg,packages=BiocManager;pkg | functions=install_bioc_package;install_cran_package;install_required_packages;is_installed;main;verify_installation,BiocManager;pkg,install_bioc_package;install_cran_package;install_required_packages;is_installed;main;verify_installation,,,,,FigureYa110mutationSignature/FigureYa110mutationSignature.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/FigureYa110mutationSignature.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/install_dependencies.R,0,,cancer-genomics;figureya;mutation;omics
110,mutationSignature,FigureYa110mutationSignature,helper,R,mut.to.sigs.input.R,FigureYa110mutationSignature/mut.to.sigs.input.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/mut.to.sigs.input.R,8562,FigureYa mutationSignature,,Helper script defining functions: mut.to.sigs.input,packages=BSgenome;GenomeInfoDb;utils | functions=mut.to.sigs.input | inputs=\t,BSgenome;GenomeInfoDb;utils,mut.to.sigs.input,\t,,,,FigureYa110mutationSignature/FigureYa110mutationSignature.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/FigureYa110mutationSignature.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/install_dependencies.R,0,,cancer-genomics;figureya;mutation;omics;single-cell
110,mutationSignature,FigureYa110mutationSignature,helper,R,whichSignatures.R,FigureYa110mutationSignature/whichSignatures.R,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/whichSignatures.R,8215,"Signatures: ""Signature.1A"", ""Signature.1B"", ""Signature.2"",  ""Signature.3"",  ""Signature.4"",  ""Signature.5"",  ""Signature.6"",  ""Signature.7"",  ""Signature.8"",  ""Signature.9"",  ""Signature.10"", ""Signature.11"", ""Signature.12"", ""Signature.13"", ""Signature.14"", ""Signature.15"", ""Signature.16"", ""Signature.17"", ""Signature.18"", ""Signature.19"", ""Signature.20"", ""Signature.21"", ""Signature.R1"", ""Signature.R2"", ""Signature.R3"", ""Signature.U1"", ""Signature.U2""",,Helper script defining functions: whichSignatures,packages=utils | functions=whichSignatures | inputs=\t,utils,whichSignatures,\t,,,,FigureYa110mutationSignature/FigureYa110mutationSignature.Rmd,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/FigureYa110mutationSignature.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa110mutationSignature/install_dependencies.R,0,,cancer-genomics;figureya;mutation;omics;single-cell
111,markerGene,FigureYa111markerGene,tutorial,Rmd,FigureYa111markerGene_step1.Rmd,FigureYa111markerGene/FigureYa111markerGene_step1.Rmd,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa111markerGene/FigureYa111markerGene_step1.Rmd,15298,FigureYa111markerGene_step1,"用Seurat找marker基因，用scanpy画出文章里这种热图，中间顺利衔接。 Requirement description Use Seurat to find marker genes, and use scanpy to draw this heatmap in the article, smoothly connecting the middle. ![](example.png) 出自<https://www.nature.com/articles/s41586-019-0933-9> from<https://www.nature.com/articles/s41586-019-0933-9> Fig. 2d, Heat map illustrating the row-normalized mean expression of marker genes for each maturing gut cluster.","用Seurat找marker基因，用scanpy画出文章里这种热图，中间顺利衔接。 Requirement description Use Seurat to find marker genes, and use scanpy to draw this heatmap in the article, smoothly connecting the middle. ![](example.png) 出自<https://www.nature.com/articles/s41586-019-0933-9> from<https://www.nature.com/articles/s41586-019-0933-9> Fig. 2d, Heat map illustrating the row-normalized mean expression of marker genes for each maturing gut cluster.",packages=Seurat;dplyr;knitr | inputs=install_dependencies.R;seurat2scanpy.R,Seurat;dplyr;knitr,,install_dependencies.R;seurat2scanpy.R,,1,FigureYa111markerGene/install_dependencies.R;FigureYa111markerGene/seurat2scanpy.R,FigureYa111markerGene/FigureYa111markerGene_step2_linuxMAC.ipynb;FigureYa111markerGene/FigureYa111markerGene_step2_win10.ipynb,,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa111markerGene/FigureYa111markerGene_step1.html,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa111markerGene/example.png,/home/h2048/temp/FigureYa_templates_extracted_20260509/FigureYa111markerGene/install_dependencies.R,0,,figureya;heatmap;matrix;omics;single-cell
